Database Name	ODA
Database Location	http://localhost/ODA/OdaService.asmx
Evaluation Signature	cdfbcbfb-1cb0-4cf3-bf81-4975fb6060d4
Plate Name	18JUNE2025 HMC3 Drug Repurp PLATE1 repeat
Measurement	Measurement 1
Evaluation	Evaluation1

[Data]
Row	Column	Plane	Timepoint	All Cells - Number of Objects	All Cells - Non border cells - Mean per Well	Non border cells - Number of Objects	Non border cells - Total Spot Area - Mean per Well	Non border cells - Relative Spot Intensity - Mean per Well	Non border cells - Number of Spots - Mean per Well	Non border cells - Number of Spots per Area of Cell - Mean per Well	Spots Substrate - Number of Objects	Spots Substrate - Relative Spot Intensity - Mean per Well	Spots Substrate - Corrected Spot Intensity - Mean per Well	Spots Substrate - Uncorrected Spot Peak Intensity - Mean per Well	Spots Substrate - Spot Contrast - Mean per Well	Spots Substrate - Spot Background Intensity - Mean per Well	Spots Substrate - Spot Area [px²] - Mean per Well	Spots Substrate - Region Intensity - Mean per Well	Spots Substrate - Spot to Region Intensity - Mean per Well	Spots Substrate - Corrected Spot Intensity - StdDev per Well	Number of Analyzed Fields	Height [µm]	Time [s]	Temperature	Target Temperature	CO2	Target CO2	Compound	Concentration	Cell Type	Cell Count	
15	16	1	1	2095	0.907875894988	1902	706.440063091	0.456450560252	13.7828601472	0.00392870177373	26215	0.60553662659	1359.34240903	2377.37833302	0.531697816154	234.420960047	51.2549685295	842.966372986	1.96934382405	4873.73404502	25	0	0	InLimits	37	InLimits	5					
14	16	1	1	2013	0.916045702931	1844	707.050976139	0.472321792287	12.3920824295	0.00330879070199	22851	0.589657947148	1133.39165599	2030.95356877	0.511589197556	236.159653499	57.0566714805	799.69552246	1.79151307967	4043.87025452	25	0	0	InLimits	37	InLimits	5					
13	16	1	1	2426	0.913437757626	2216	706.752707581	0.469204559484	13.0153429603	0.00348272768306	28842	0.592420759037	1212.81076575	2144.83922752	0.514421307848	235.16054046	54.30150475	863.549357486	1.78764647197	4380.04911003	25	0	0	InLimits	37	InLimits	5					
12	16	1	1	2442	0.918918918919	2244	754.368092692	0.481958845428	14.6457219251	0.00376751167856	32865	0.60193811558	1279.97020419	2265.604199	0.527316287395	238.51382007	51.5077438004	881.063810867	1.8160779718	4561.02201422	25	0	0	InLimits	37	InLimits	5					
11	16	1	1	2376	0.9132996633	2170	769.475576037	0.494949964707	14.2502304147	0.00376020828438	30923	0.600589696742	1289.04245506	2272.35229441	0.526005191464	240.056810748	53.9974129289	909.466857043	1.8173565492	4610.10030511	25	0	0	InLimits	37	InLimits	5					
10	16	1	1	2787	0.906350914962	2526	771.709026128	0.478320012662	15.122327791	0.00403211259277	38199	0.604875902613	1381.89607001	2427.48757821	0.53182051958	243.993604217	51.0311002906	931.247423104	1.87180129962	4860.6819514	25	0	0	InLimits	37	InLimits	5					
9	16	1	1	2901	0.919338159255	2667	834.536182977	0.482735587372	16.6719160105	0.00404231544958	44464	0.59677288269	1235.01676188	2186.88770691	0.521121615511	241.66400791	50.0564051817	885.971230759	1.78781913881	4442.05530103	25	0	0	InLimits	37	InLimits	5					
8	16	1	1	2851	0.907751666082	2588	741.939335394	0.481329129952	14.28438949	0.00377813548654	36968	0.607338679226	1418.78114868	2474.278971	0.533795949763	238.653288115	51.9405702229	901.933385549	1.90492811163	5043.58817464	25	0	0	InLimits	37	InLimits	5					
7	16	1	1	2565	0.915009746589	2347	731.397954836	0.477925966757	13.5262036643	0.00361118206444	31746	0.592049321481	1218.68414345	2161.4023814	0.514533717166	236.399005205	54.0726705727	864.336926365	1.76413352061	4454.00963781	25	0	0	InLimits	37	InLimits	5					
6	16	1	1	2498	0.915132105685	2286	735.503062117	0.46461876401	13.0161854768	0.00351800777786	29755	0.599209604206	1396.54312024	2433.65642749	0.524148646442	242.340169383	56.5068055789	880.009115492	1.97251344512	5091.62780431	25	0	0	InLimits	37	InLimits	5					
5	16	1	1	2797	0.911691097605	2550	766.464705882	0.489526091017	11.6133333333	0.00318686711224	29614	0.593605043833	1392.08058761	2424.74211522	0.516826893261	239.996452728	65.9986830553	904.324123618	1.95134878142	5035.33408178	25	0	0	InLimits	37	InLimits	5					
4	16	1	1	2941	0.909214552873	2674	794.15407629	0.495074542604	10.3836948392	0.0028075067175	27766	0.582887038137	1293.20522974	2306.4278254	0.504632937204	245.570668976	76.4808758914	856.563270762	1.92560930893	4408.09811347	25	0	0	InLimits	37	InLimits	5					
3	16	1	1	2346	0.936487638534	2197	557.657715066	0.51557346721	5.16431497497	0.00218300717698	11346	0.62364740737	1036.08910122	1931.20800282	0.552402830901	237.762627721	107.982901463	851.071803939	1.66103883522	2026.95255618	25	0	0	InLimits	37	InLimits	5					
2	16	1	1	2150	0.943720930233	2029	372.741251848	0.534528905697	2.89206505668	0.00183121794038	5868	0.703695280195	1515.57216265	2768.38565099	0.650237363427	251.363589408	128.884117246	959.906881879	2.13491363927	2163.39004973	25	0	0	InLimits	37	InLimits	5					
2	17	1	1	2591	0.920879969124	2386	735.021374686	0.454940716198	12.8541492037	0.00370296049585	30670	0.61056725914	1653.15597116	2865.48552331	0.539695434384	247.307422197	57.1816432996	961.399418429	2.10846308834	5591.18436036	25	0	0	InLimits	37	InLimits	5					
3	17	1	1	2543	0.914667715297	2326	735.265262253	0.456216009204	13.7764402408	0.00384684890378	32044	0.602892676009	1479.07055782	2571.41162152	0.528014160455	241.045339933	53.3712083385	856.237411494	2.08608702678	5178.9728232	25	0	0	InLimits	37	InLimits	5					
4	17	1	1	2708	0.918759231905	2488	752.306270096	0.494350705457	12.2668810289	0.00349948487324	30520	0.598895839337	1402.21587016	2454.14000655	0.524854889019	244.329778361	61.3282437746	918.701806092	1.85004906377	5035.29260648	25	0	0	InLimits	37	InLimits	5					
5	17	1	1	2501	0.920431827269	2302	792.605560382	0.477977158717	15.2584708949	0.00385339325039	35125	0.602558052775	1345.71561906	2361.73870463	0.529040332115	240.68857935	51.9452811388	885.89537339	1.89118928613	4784.13370241	25	0	0	InLimits	37	InLimits	5					
6	17	1	1	2619	0.914852997327	2396	740.140233723	0.477385661474	13.4407345576	0.0036025557515	32204	0.594321397416	1247.98101462	2190.25400571	0.517208232488	235.740077918	55.0669482052	829.268888253	1.85707736952	4676.27553411	25	0	0	InLimits	37	InLimits	5					
7	17	1	1	2457	0.913715913716	2245	756.248552339	0.477913716652	14.438752784	0.0037739139771	32415	0.597002695194	1284.96300669	2247.08594786	0.521836757331	239.407998311	52.3763072652	873.695675686	1.79668424142	4808.23032489	25	0	0	InLimits	37	InLimits	5					
8	17	1	1	2430	0.899176954733	2185	755.498855835	0.461592496554	16.0457665904	0.0039066471855	35060	0.594662789137	1196.21720052	2114.6849401	0.517877134381	231.693268608	47.0839988591	803.636389651	1.87955434941	4491.07399301	25	0	0	InLimits	37	InLimits	5					
9	17	1	1	3096	0.920542635659	2850	734.814385965	0.473951277793	13.1747368421	0.00365145365467	37548	0.594501779403	1232.64178416	2178.0233035	0.518059208027	236.614231818	55.7745019708	853.697882094	1.85807628572	4488.8842482	25	0	0	InLimits	37	InLimits	5					
10	17	1	1	2206	0.911604714415	2011	770.205867727	0.490426089207	14.2839383391	0.00370016658933	28725	0.586764702778	1213.68417164	2154.6613403	0.509343521966	241.845246106	53.9211140122	877.285255	1.75124108346	4413.08846497	25	0	0	InLimits	37	InLimits	5					
11	17	1	1	2427	0.903172641121	2192	801.09899635	0.484602416125	15.6199817518	0.00371903756807	34239	0.598366300196	1257.46026629	2221.80122083	0.522525542436	236.41470366	51.2868074418	862.168083674	1.8247054523	4524.48898543	25	0	0	InLimits	37	InLimits	5					
12	17	1	1	2639	0.921561197423	2432	805.425986842	0.482525867158	15.3688322368	0.00369214149171	37377	0.588257794371	1280.01649385	2252.45019664	0.510249910181	240.446566928	52.4064531664	854.440177579	1.84467047835	4722.63706798	25	0	0	InLimits	37	InLimits	5					
13	17	1	1	2671	0.906027704979	2420	761.612396694	0.480896020385	14.1566115702	0.00372346968684	34259	0.604636018726	1347.10441931	2372.29484223	0.530533921316	236.138405605	53.799060101	878.993808051	1.90887196877	4729.61611177	25	0	0	InLimits	37	InLimits	5					
14	17	1	1	1828	0.908096280088	1660	683.698795181	0.455945293144	13.206626506	0.00353667853572	21923	0.603742544911	1275.49896704	2253.49477717	0.527620102023	231.246086901	51.7693746294	784.472484917	1.97570043367	4501.14050707	25	0	0	InLimits	37	InLimits	5					
15	17	1	1	2334	0.904884318766	2112	699.525094697	0.449960006791	14.3323863636	0.00407191730611	30270	0.603698313168	1341.91818909	2346.37122564	0.529913501857	238.086765022	48.807300958	895.13409627	1.94514545331	4875.40543912	25	0	0	InLimits	37	InLimits	5					
15	18	1	1	2091	0.909612625538	1902	613.313880126	0.414915143932	3.66298633018	0.00129775438451	6967	0.542134746747	584.92735426	1154.11066456	0.450255279898	234.044452712	167.435481556	592.611380519	1.47321800538	1291.10305083	25	0	0	InLimits	37	InLimits	5					
14	18	1	1	2227	0.923215087562	2056	627.291828794	0.447656993954	4.18044747082	0.00142861044307	8595	0.538855486279	657.181551903	1269.33903432	0.447240788816	239.667065959	150.053752182	695.985637461	1.39030122275	1566.53022277	25	0	0	InLimits	37	InLimits	5					
13	18	1	1	2106	0.914055080722	1925	647.888311688	0.431363422556	4.12311688312	0.00130763890339	7937	0.536864718382	612.13019292	1192.62681114	0.442885557168	232.234849429	157.135567595	651.577572242	1.39918230713	1448.65231222	25	0	0	InLimits	37	InLimits	5					
12	18	1	1	2569	0.906578435189	2329	679.792185487	0.434703954959	4.53628166595	0.00140433638169	10565	0.526267299317	563.772741029	1118.50468528	0.431387087868	236.766463917	149.85669664	654.780877245	1.34049940773	1288.39928187	25	0	0	InLimits	37	InLimits	5					
11	18	1	1	2408	0.91403654485	2201	657.735574739	0.428318876644	4.87142208087	0.00148957669421	10722	0.526832136268	591.126054323	1159.47267301	0.43200551886	234.214632518	135.019212833	686.017243151	1.32307271263	1565.47088155	25	0	0	InLimits	37	InLimits	5					
10	18	1	1	2516	0.908585055644	2286	683.974190726	0.426466621579	4.85783027122	0.00143330240434	11105	0.526202193068	543.823583603	1082.55740657	0.431858946961	234.335718288	140.798289059	654.660528278	1.31437561883	1229.3893255	25	0	0	InLimits	37	InLimits	5					
9	18	1	1	2921	0.911674084218	2663	738.4528727	0.467292318278	15.4431092753	0.00412140473398	41125	0.596416805602	1263.61294812	2209.41848024	0.52070683547	234.543634275	47.8176291793	858.523620298	1.88415751904	4763.79654396	25	0	0	InLimits	37	InLimits	5					
8	18	1	1	2342	0.912467976089	2137	735.708001872	0.446396378411	15.528310716	0.00396089070078	33184	0.592848190303	1219.62396665	2146.19868009	0.515770117046	233.517704895	47.3784956606	784.322117125	1.92400592707	4636.43689182	25	0	0	InLimits	37	InLimits	5					
7	18	1	1	2421	0.919867823214	2227	725.97350696	0.471087044471	15.5810507409	0.00418635092186	34699	0.600733010786	1309.1272085	2282.30810686	0.525565255237	234.728178252	46.5933600392	871.420015935	1.85989451784	4755.55286456	25	0	0	InLimits	37	InLimits	5					
6	18	1	1	2720	0.911397058824	2479	789.784993949	0.480349544354	14.9895119	0.00396127058645	37159	0.603027187842	1420.00431384	2470.33362039	0.529481460346	239.462385439	52.6891735515	925.493481825	1.91547541944	5115.8405681	25	0	0	InLimits	37	InLimits	5					
5	18	1	1	2553	0.912260086173	2329	767.712752254	0.47725363485	15.2623443538	0.00413716268952	35546	0.615053408908	1483.50527001	2572.49876217	0.543180113969	235.675642338	50.3011027964	928.156102409	1.99350816385	5177.81784537	25	0	0	InLimits	37	InLimits	5					
4	18	1	1	2935	0.912095400341	2677	763.400448263	0.484542132415	13.2782966007	0.00383077728337	35546	0.606592483381	1456.77014121	2551.86639847	0.533950038722	243.91138594	57.4923479435	942.494966084	1.89601047545	5053.76320176	25	0	0	InLimits	37	InLimits	5					
3	18	1	1	2322	0.915590008613	2126	686.055503293	0.458112728042	12.2008466604	0.00366284240875	25939	0.59872891654	1398.77393949	2438.96036856	0.524238291962	239.601077075	56.2301553645	860.226649857	1.98011955091	5057.12186774	25	0	0	InLimits	37	InLimits	5					
2	18	1	1	2404	0.922212978369	2217	679.938204781	0.451856705855	11.5917907082	0.00355250037409	25699	0.605822882303	1556.75347246	2714.47573836	0.532595260118	241.766992243	58.6568738083	899.400665245	2.05468420907	5230.28333174	25	0	0	InLimits	37	InLimits	5					
2	19	1	1	2434	0.913722267872	2224	713.544964029	0.466403087843	12.0026978417	0.00365328990044	26694	0.601108176612	1456.07322762	2548.63928224	0.526920327808	242.194152359	59.4487150671	891.482329779	1.97956314601	5066.68216317	25	0	0	InLimits	37	InLimits	5					
3	19	1	1	2362	0.917019475021	2166	724.614958449	0.473031024103	12.4519852262	0.00349448995756	26971	0.604212964798	1370.22141213	2416.36138816	0.530158890244	241.501827142	58.19272552	901.29218605	1.87340049237	4712.26138658	25	0	0	InLimits	37	InLimits	5					
4	19	1	1	2804	0.906205420827	2541	706.690672963	0.465658560364	13.1578118851	0.00392403422028	33434	0.607498410027	1391.67093431	2432.24032422	0.535057174925	240.995413399	53.7088293354	937.656529335	1.87250372039	4982.56146516	25	0	0	InLimits	37	InLimits	5					
5	19	1	1	2946	0.903598099117	2662	805.539444027	0.479851284801	16.1318557476	0.00438494106612	42943	0.61599267892	1555.90772193	2706.62499127	0.545875479495	247.12957123	49.9347041427	973.804706312	1.93500678785	5307.34277622	25	0	0	InLimits	37	InLimits	5					
6	19	1	1	2935	0.911754684838	2676	779.723467862	0.46604144843	15.7380418535	0.00412192546415	42115	0.6069004585	1436.93457068	2507.37537694	0.534398714098	241.01153481	49.5438679805	916.151695902	1.95286597609	5145.19679324	25	0	0	InLimits	37	InLimits	5					
7	19	1	1	3014	0.919376244194	2771	695.062793215	0.463260746054	14.1291952364	0.00415435777385	39152	0.596356606911	1217.31045802	2156.45765223	0.521162467451	236.789627441	49.1933745403	827.033353552	1.856182325	4497.02877536	25	0	0	InLimits	37	InLimits	5					
8	19	1	1	3088	0.925518134715	2858	718.146606018	0.470356778709	13.2169349195	0.00373673372125	37774	0.592916276743	1224.97469406	2156.09983057	0.51571087727	234.676368769	54.3353364748	821.587385402	1.83322851908	4634.51313523	25	0	0	InLimits	37	InLimits	5					
9	19	1	1	2997	0.927594260928	2780	743.11942446	0.473838186627	14.3478417266	0.00388901806299	39887	0.594472404441	1303.27607856	2287.07242961	0.518214579627	239.166438816	51.7931155514	872.91369958	1.87462827832	4804.28671243	25	0	0	InLimits	37	InLimits	5					
10	19	1	1	2510	0.915537848606	2298	672.659704091	0.422028571194	4.57658833768	0.00144832748094	10517	0.522942009642	534.100972906	1068.28068841	0.427175956243	237.240726663	146.978415898	614.238788902	1.35678567324	1182.23616338	25	0	0	InLimits	37	InLimits	5					
11	19	1	1	2368	0.907939189189	2150	664.581860465	0.431986095104	4.81162790698	0.00145005665867	10345	0.526806514447	586.614266763	1151.7679072	0.431993486261	232.695242789	138.119961334	662.844679997	1.34985425993	1550.06461181	25	0	0	InLimits	37	InLimits	5					
12	19	1	1	2377	0.917963819941	2182	688.345096242	0.439603647217	5.37855178735	0.00157693883021	11736	0.516653277158	607.577592242	1187.42774369	0.41969511003	241.837374039	127.97963531	694.693992063	1.30818844583	1685.45838326	25	0	0	InLimits	37	InLimits	5					
13	19	1	1	2756	0.913642960813	2518	660.271247021	0.421343770115	4.31771247021	0.00142257442862	10872	0.525877744636	572.332205315	1130.28329654	0.43092792298	239.790941755	152.921541575	644.318362037	1.35607987726	1362.19773728	25	0	0	InLimits	37	InLimits	5					
14	19	1	1	2317	0.914976262408	2120	629.108490566	0.421893829851	3.73632075472	0.00127681698338	7921	0.538149111124	632.124757415	1233.62075496	0.445248191537	239.056659709	168.376467618	615.153674389	1.49708001723	1502.28814265	25	0	0	InLimits	37	InLimits	5					
15	19	1	1	2124	0.919962335217	1954	594.939099284	0.408854931812	3.8966223132	0.0013516576811	7614	0.531393591154	580.970586017	1138.61150512	0.43693276571	233.610395385	152.680719727	607.136102651	1.43593304096	1452.15013278	25	0	0	InLimits	37	InLimits	5					
15	20	1	1	1741	0.946008041356	1647	382.269581056	0.431762640608	2.82392228294	0.00181568833375	4651	0.565170342672	747.677033105	1430.64072243	0.479259597992	242.78423731	135.368307891	648.993349152	1.52734692157	1888.0488191	25	0	0	InLimits	37	InLimits	5					
14	20	1	1	1721	0.941313190006	1620	381.59691358	0.437404839475	2.77037037037	0.00176302370005	4488	0.56618852405	740.116863996	1429.89839572	0.481734491581	249.516786028	137.742201426	668.521544431	1.52671176877	1589.10300218	25	0	0	InLimits	37	InLimits	5					
13	20	1	1	1860	0.931720430108	1733	431.950952106	0.479452801972	3.08366993653	0.00184876165697	5344	0.572337546533	814.2511062	1549.1671032899999	0.490357242001	259.086883992	140.076908683	805.018217429	1.37883143752	1779.06150329	25	0	0	InLimits	37	InLimits	5					
12	20	1	1	1891	0.935483870968	1769	426.486150367	0.490172636265	3.03448275862	0.00186384032753	5368	0.576075088349	855.182225651	1613.92511177	0.493641483299	255.912328886	140.54657228	798.011869984	1.42835734006	1832.88886464	25	0	0	InLimits	37	InLimits	5					
11	20	1	1	1963	0.935812531839	1837	415.962438759	0.430828767357	2.78769733261	0.00171605197875	5121	0.565804993516	690.056025925	1335.97578598	0.48134512542	242.589360845	149.21363015	636.732056107	1.47433778411	1516.95366041	25	0	0	InLimits	37	InLimits	5					
10	20	1	1	2169	0.945597049331	2051	429.593856655	0.449559105485	3.10921501706	0.00179456708254	6377	0.56370562726	715.576605051	1376.56170613	0.478236504433	246.69083397	138.167947311	687.387088191	1.43018887161	1614.58460723	25	0	0	InLimits	37	InLimits	5					
9	20	1	1	2057	0.934370442392	1922	519.92351717	0.552656164263	6.45161290323	0.00290475884817	12400	0.618529839018	1333.05118033	2406.47758065	0.546794528658	246.655839299	80.5881451613	1012.04002963	1.491556484	3612.78657493	25	0	0	InLimits	37	InLimits	5					
8	20	1	1	1755	0.930484330484	1633	441.509491733	0.55767627205	4.34598897734	0.00223792185174	7097	0.648767588507	1646.48490043	2945.39847823	0.581464000578	253.215390177	101.590108497	1041.96847269	1.84148104428	3592.76914511	25	0	0	InLimits	37	InLimits	5					
7	20	1	1	1829	0.936030617824	1712	408.344626168	0.581268875352	3.75058411215	0.00206097117377	6421	0.664693970441	2231.48176387	3901.02055755	0.600183307999	256.821598827	108.874941598	1256.06177119	2.05759605715	4742.56563756	25	0	0	InLimits	37	InLimits	5					
6	20	1	1	1948	0.94250513347	1836	364.196078431	0.610065463821	3.28213507625	0.00212053603635	6026	0.696518500412	2775.43720549	4806.76269499	0.640112674451	269.498535115	110.963159642	1417.94969642	2.23876996385	5134.71244665	25	0	0	InLimits	37	InLimits	5					
5	20	1	1	2051	0.941979522184	1932	355.066770186	0.634708727626	2.81055900621	0.0019667264237	5430	0.723170468372	3415.83467987	5883.43517495	0.672597638945	278.679478706	126.333149171	1671.37090232	2.34979738044	5665.56286128	25	0	0	InLimits	37	InLimits	5					
4	20	1	1	1973	0.958945767866	1892	323.640063425	0.664649370506	2.51321353066	0.00214159651082	4755	0.756118524295	4527.66008136	7683.01324921	0.711227590092	313.387481176	128.775394322	2335.68343742	2.21424895333	6727.19094825	25	0	0	InLimits	37	InLimits	5					
3	20	1	1	1512	0.951058201058	1438	331.082058414	0.639287874537	2.31641168289	0.0016992409078	3331	0.767228788383	4446.74112014	7562.04262984	0.722966556995	282.563106497	142.928850195	1898.28385849	2.86608768536	6566.55522994	25	0	0	InLimits	37	InLimits	5					
2	20	1	1	1241	0.955680902498	1186	331.751264755	0.587987825549	2.41821247892	0.00153731704622	2868	0.754169287605	3154.077777	5449.13807531	0.709433364508	252.210795723	137.188633194	1231.7638381	3.24563280865	4462.05246217	25	0	0	InLimits	37	InLimits	5					
2	21	1	1	1677	0.94931425164	1592	318.012562814	0.62656244531	2.31218592965	0.0017868763792	3681	0.768299446798	3968.08287751	6792.08448791	0.725254900107	290.128978114	137.537625645	1694.59748865	2.9371333325	5442.65913214	25	0	0	InLimits	37	InLimits	5					
3	21	1	1	1474	0.952510176391	1404	316.752136752	0.632897812058	2.31054131054	0.00195456396154	3244	0.763554790473	3939.89376671	6763.70252774	0.72078721247	286.360364481	137.09001233	1812.5554464	2.74414578234	5700.1984878	25	0	0	InLimits	37	InLimits	5					
4	21	1	1	1427	0.955150665732	1363	319.586206897	0.593363207604	2.39545121056	0.00170968683248	3265	0.746387159669	3400.98078704	5860.45267994	0.699966225611	281.108101995	133.413782542	1456.46431884	3.15897891089	5120.09191604	25	0	0	InLimits	37	InLimits	5					
5	21	1	1	1798	0.954949944383	1717	353.042516016	0.629591564088	3.02562609202	0.00189593792632	5195	0.719668287775	3334.23208062	5723.66082772	0.666930215453	266.371747132	116.684119346	1470.80036102	2.65328291286	5614.53553791	25	0	0	InLimits	37	InLimits	5					
6	21	1	1	1656	0.951690821256	1576	380.717639594	0.609070930856	3.38007614213	0.00204731057619	5327	0.686916091293	2619.32618701	4556.64013516	0.627825194433	263.912055966	112.635817533	1379.90288591	2.16482153913	5016.70493186	25	0	0	InLimits	37	InLimits	5					
7	21	1	1	1948	0.94045174538	1832	374.929039301	0.619770728859	3.29585152838	0.00217882175722	6038	0.692797939944	2861.40335266	4949.6949321	0.635461745683	280.525044223	113.757866843	1570.13954546	2.10705919742	5418.39063869	25	0	0	InLimits	37	InLimits	5					
8	21	1	1	1880	0.948936170213	1784	437.596412556	0.586652119504	4.88116591928	0.00254266164536	8708	0.64415148764	1742.49906933	3102.29294901	0.575992054999	251.518492966	89.6499770326	1158.19308665	1.69597822992	4018.14290492	25	0	0	InLimits	37	InLimits	5					
9	21	1	1	1943	0.93000514668	1807	522.908688434	0.543685400813	6.73381294964	0.00292436478407	12168	0.618174009745	1281.84552034	2317.95931953	0.545881352596	241.3333936	77.6541748849	951.757560458	1.60059624834	3603.41542605	25	0	0	InLimits	37	InLimits	5					
10	21	1	1	2373	0.919511167299	2182	700.197066911	0.451404813406	13.8689275894	0.00387241543382	30262	0.596297769013	1250.68934947	2206.22860353	0.520112707686	234.129785722	50.4867490582	809.561245673	1.92809977999	4616.48091617	25	0	0	InLimits	37	InLimits	5					
11	21	1	1	2627	0.914350970689	2402	747.534554538	0.468613176701	15.5537052456	0.00413933136345	37360	0.602237820292	1358.9750191	2379.44922377	0.529026155851	237.315156158	48.061509636	856.048232049	1.94770362608	4966.12741589	25	0	0	InLimits	37	InLimits	5					
12	21	1	1	2473	0.918722199757	2272	729.956866197	0.462946207339	15.1065140845	0.00406916377105	34322	0.602466252876	1367.55761591	2384.56945982	0.527907442165	231.082802821	48.3206689587	846.366365206	1.99153774554	4983.1519528	25	0	0	InLimits	37	InLimits	5					
13	21	1	1	2228	0.912028725314	2032	728.789370079	0.465908178591	16.625492126	0.00458962047102	33783	0.61997209898	1510.52226119	2646.05023237	0.550591336231	245.368756745	43.8356569872	963.685239757	1.95936039187	5044.48484583	25	0	0	InLimits	37	InLimits	5					
14	21	1	1	2338	0.907185628743	2121	723.165016502	0.456269547236	15.501650165	0.00429437536835	32879	0.612399658576	1379.02870155	2427.87557407	0.540521168002	236.699189344	46.6508409623	849.424995857	1.99922668688	4757.13495978	25	0	0	InLimits	37	InLimits	5					
15	21	1	1	2296	0.91681184669	2105	672.564370546	0.450317234052	13.8280285036	0.00390674353206	29108	0.602970188161	1390.55878632	2433.92022812	0.5289269412	237.288680062	48.6377628143	843.957807752	2.08927693716	4947.95535425	25	0	0	InLimits	37	InLimits	5					
15	22	1	1	2490	0.912449799197	2272	751.777288732	0.470803868608	15.073943662	0.00439433595893	34248	0.61411574863	1547.01560094	2687.23674375	0.543187219394	246.812871399	49.8726348984	986.763917852	1.97161521326	5250.33862482	25	0	0	InLimits	37	InLimits	5					
14	22	1	1	2302	0.916594265856	2110	734.52985782	0.493074163981	15.1	0.00454617908033	31861	0.627646421717	1661.59538216	2873.83757572	0.560354507844	248.69440785	48.644361445	1108.33544207	1.90353644335	5467.84473019	25	0	0	InLimits	37	InLimits	5					
13	22	1	1	2028	0.914201183432	1854	715.560409924	0.487275803458	14.0285868393	0.00413549772325	26009	0.621521692322	1513.32914219	2652.13910569	0.552283749037	244.291391538	51.0073051636	976.276594727	1.91579742744	5041.09065032	25	0	0	InLimits	37	InLimits	5					
12	22	1	1	2599	0.911504424779	2369	746.3946813	0.474627294278	14.4617982271	0.00402969407092	34260	0.596170085262	1353.97483625	2374.92825452	0.520671404828	238.120403866	51.6114711033	854.756749222	1.95779558041	4903.12480446	25	0	0	InLimits	37	InLimits	5					
11	22	1	1	2319	0.912893488573	2117	767.931506849	0.472621419434	15.2791686349	0.00403054293079	32346	0.60490263282	1373.38656385	2403.62044766	0.531351643846	237.619748672	50.2600321524	919.165572096	1.90430820905	4867.195802	25	0	0	InLimits	37	InLimits	5					
10	22	1	1	2204	0.929219600726	2048	706.430175781	0.475920859597	12.2827148438	0.00357039014975	25155	0.600150862876	1310.60987014	2310.41160803	0.52578012652	235.762567849	57.5141721328	865.440173614	1.90117311869	4673.71117674	25	0	0	InLimits	37	InLimits	5					
9	22	1	1	1597	0.93237319975	1489	535.256548019	0.539235856406	6.84419073203	0.00283831677991	10191	0.620897981109	1341.93691521	2412.00215877	0.548617256257	240.052974019	78.2059660485	949.485535339	1.69120917652	3884.65096023	25	0	0	InLimits	37	InLimits	5					
8	22	1	1	1476	0.929539295393	1372	428.177842566	0.57081038562	4.48250728863	0.00246745433646	6150	0.649380250577	1677.26591259	2992.05056911	0.582107205303	250.710083304	95.5219512195	1095.72838715	1.72648914169	3952.83509551	25	0	0	InLimits	37	InLimits	5					
7	22	1	1	1285	0.939299610895	1207	386.929577465	0.599784047689	3.46230323115	0.00212803675089	4179	0.689023314433	2274.70720242	3991.86312515	0.630294379009	259.776340358	111.754965303	1247.08026225	2.11776511253	4453.60362701	25	0	0	InLimits	37	InLimits	5					
6	22	1	1	1906	0.95278069255	1816	357.542951542	0.635899047582	2.85297356828	0.00203925144357	5181	0.719602578643	3370.68220105	5802.72032426	0.66587404763	282.859078224	125.322910635	1715.46438701	2.26810015593	5768.02744179	25	0	0	InLimits	37	InLimits	5					
5	22	1	1	1547	0.948933419522	1468	361.000681199	0.638197713257	2.9591280654	0.0021235275192	4344	0.717451050788	3211.38198648	5512.77117864	0.664709692361	283.75918448	121.995626151	1735.66589626	2.09533296229	5606.41431442	25	0	0	InLimits	37	InLimits	5					
4	22	1	1	1176	0.956632653061	1125	318.715555556	0.64567658435	2.17155555556	0.00194350774885	2443	0.771348563857	4258.65770602	7269.38641015	0.728102584058	302.278960237	146.768317642	2040.51520139	2.69167540549	6072.51700895	25	0	0	InLimits	37	InLimits	5					
3	22	1	1	1396	0.941977077364	1315	331.891254753	0.659254569523	2.17414448669	0.00185696672816	2859	0.77186381214	4420.38292168	7531.22735222	0.729324749881	307.974299576	152.653725079	2089.23101805	2.57086704206	6035.52560922	25	0	0	InLimits	37	InLimits	5					
2	22	1	1	1500	0.947333333333	1421	322.72624912	0.627702762748	2.27163969036	0.0018644256971	3228	0.763542784218	3849.72642257	6599.00371747	0.719702729828	295.393092184	142.067534077	1830.65786396	2.68114377151	5473.75480011	25	0	0	InLimits	37	InLimits	5					
2	23	1	1	2686	0.91660461653	2462	730.663688058	0.443099303206	14.9463850528	0.00433346408919	36798	0.609795709138	1502.45701107	2603.80417414	0.537589003053	242.139355934	48.885645959	944.480523585	1.98634954087	5300.14123959	25	0	0	InLimits	37	InLimits	5					
3	23	1	1	2146	0.922646784716	1980	659.532323232	0.448535811533	14.3060606061	0.00435591970372	28326	0.614537278519	1389.8951202	2438.84357128	0.542255020796	233.1446152	46.1016027678	865.663528687	1.97105205849	4805.7028037	25	0	0	InLimits	37	InLimits	5					
